id,Target,Class,Title,Price,Discount
215,優惠,食品飲料,【一之鄉】經典蜂蜜蛋糕10片裝2盒優惠組(天然蜂蜜不添加防腐劑/伴手禮/彌月禮盒),561,售價已折
216,優惠,食品飲料,【段純貞】半筋半肉 牛肉麵(3盒優惠組),799,
217,優惠,食品飲料,【買一送一】火辣雞肉風味鐵板炒麵泡菜風味單包140g(2入優惠價),79,
218,優惠,食品飲料,【享溫馨】花旗蔘烏骨雞精禮盒 買1贈1 台灣養生第一國民品牌 常溫保存(享溫馨 饗城 養生  滴雞精 超值優惠),1688,售價已折
219,優惠,食品飲料,【一之鄉】蜂蜜蛋糕+小西點優惠組(天然蜂蜜不添加防腐劑/伴手禮/彌月禮盒),399,
220,優惠,食品飲料,【水根肉乾】momo 熱銷3大包優惠組(黑條/原味圓燒/檸檬豬肉絲),650,
221,優惠,食品飲料,【Nestle 雀巢】超值優惠組合,499,
222,優惠,食品飲料,【黑豆桑】厚黑黑金優惠組(黑厚金醬油 550mlx3、黑金醬油 550mlx3),1745,售價已折
223,優惠,食品飲料,【即期品】Fiddyment 美國進口 超大顆原味開心果3包優惠組合(227g x 3),570,
224,優惠,食品飲料,【彩花蜜】台灣蜂蜜-荔枝 / 百花3000g(任選2罐優惠組),1699,
225,優惠,食品飲料,【Daily Boost 日卜力】即期品全口味蛋白酥脆穀物麥片優惠組  莓果優格+雙倍可可+黑可可藍莓,740,
226,優惠,食品飲料,【好麗友】雞米花脆餅X3入優惠組(韓式炸雞口味),199,
227,優惠,食品飲料,【順天本草】3去茶3盒優惠組-金銀花x靈芝x紅景天(10入/盒x3),850,售價已折
228,優惠,食品飲料,【紐西蘭ESTEL】天然鹼性冰川水1公升一箱12瓶(app限定優惠),799,
229,優惠,食品飲料,【超優惠三入組】日本日清 特級芥花油900g(芥籽油/菜籽油/芥花油),657,
230,優惠,食品飲料,【水根肉乾】2大包圓燒豬肉乾優惠組(原味/檸檬)(台灣真善美推薦),490,
231,優惠,食品飲料,【全漁淬】滴魚精 虱目魚精 手提禮盒組×6包/盒(優惠專案-買4盒送2盒),5799,
232,優惠,食品飲料,【天然無毒花東米-天禾玉】頂級米-頂級白米9包優惠價(1.5公斤真空包裝),2138,
233,優惠,食品飲料,【韓國東遠Dongwon】韓式辣牛肉湯-超值優惠3件組(高品質的韓式湯品-韓國進口),512,
234,優惠,食品飲料,【UCC】抗疫優惠組-精選綜合三合一咖啡16gx200包(平均一杯咖啡不到5元),990,
235,優惠,食品飲料,【豆油伯 x MOMO獨家款】缸底醬油增量升級版2瓶優惠組(缸底醬油680mlx2瓶),740,售價已折
236,優惠,食品飲料,【EasiYo】1mini機+3mini粉優惠組合,1150,
237,優惠,食品飲料,【展康】有機十穀蕎麥拉麵300g(4件優惠組),325,
238,優惠,食品飲料,【巧克力雲莊】巧克之星100%黑巧克力10片組↘特惠組(厄瓜多頂級黑巧克力超值優惠養生防疫必備),2412,售價已折
239,優惠,食品飲料,【超品起司烘焙工坊】冰心乳酪軟法(4入優惠組),460,
240,優惠,食品飲料,【EasiYo】1機+2粉優惠組合,1960,
241,優惠,食品飲料,【韓國東遠Dongwon】鮪魚韓式部隊鍋-超值優惠3件組(高品質的韓式湯品韓國進口),512,
242,優惠,食品飲料,【水根肉乾】3大包檸檬圓燒豬肉乾優惠組 150g(手工烘烤台灣豬肉乾),720,
243,優惠,食品飲料,【monkey mars 火星猴子】幸福蝴蝶酥餅乾福氣包優惠組(四包/組),1011,
244,優惠,食品飲料,【韓國東遠Dongwon】東遠韓式燉雞湯-超值優惠3件組(高品質的韓式湯品-韓國進口),512,
245,優惠,食品飲料,【展康】有機三寶蕎麥麵線300g(4件優惠組),325,
246,優惠,食品飲料,【天然無毒花東米-天禾玉】冠軍米-精選白米3包優惠價(2公斤真空包裝),780,
247,優惠,食品飲料,【展康】紫蘇籽油250ml(2入優惠組),1088,
248,優惠,食品飲料,【即期品】Fiddyment 美國進口 超大顆原味開心果6包優惠組合(227g x 6),1080,
249,優惠,食品飲料,【elea creta】希臘克里特島 Extra Virgin 特級冷壓初榨橄欖油 750ml(2瓶優惠 單罐省30元),600,
250,優惠,食品飲料,【自然時記x好評優惠】黃金比例72%黑巧克力(黑米果/杏仁/葡萄/咖啡/金幣_口味任選2包),324,售價已折
251,優惠,食品飲料,【即期品】Spice Hunter 美國進口 級優薑黃粉6罐優惠組(56g x 6罐),503,售價已折
252,優惠,食品飲料,【韓國東遠Dongwon】韓式牛肉蘿蔔湯-超值優惠3件組(高品質的韓式湯品-韓國進口),512,
253,優惠,食品飲料,【彩花蜜】台灣龍眼蜂蜜3000g x2(超值優惠組),2156,
254,優惠,食品飲料,【超品起司烘焙工坊】糕餅界的馬卡龍 芋香冰糕(2入優惠/綠豆糕/綠豆冰糕),475,售價已折
255,優惠,食品飲料,【Tommy’s 烘焙】母親節特惠(雪紡蛋糕2入優惠組合包),378,
256,優惠,食品飲料,【甲仙農會】年終超優惠 買3送1 紫蘇梅-250g-包(共4包),468,售價已折
257,優惠,食品飲料,【奧瑪烘焙】奶油餐包10入/包X4包+原味岩石泡芙8入(獨家優惠組),612,售價已折
258,優惠,食品飲料,【黑豆桑】厚黑紅麴優惠組(紅麴醬油 550mlx3、厚黑金醬油 550mlx3),2133,
259,優惠,食品飲料,【BASSO 巴碩】義大利 耐高溫特純橄欖欖油1L x 12入(整箱優惠價),3180,
260,優惠,食品飲料,【展康】有機山藥米粉200g(2件優惠組),239,
261,優惠,食品飲料,【蔗園堂-手工黑糖】原味、薑母、桂圓紅棗(任選一包超優惠),60,
262,優惠,食品飲料,【T世家】產銷履歷優惠組(東方美人+四季烏龍),170,售價已折
263,優惠,食品飲料,【elea creta】希臘克里特島 Extra Virgin 特級冷壓初榨橄欖油 750ml(6瓶優惠 單罐省50元),1680,
264,優惠,食品飲料,【韓國原裝Bio Botanic】韓國之光-頂級紫蘇油(180MLX3瓶優惠組),1168,售價已折
265,優惠,食品飲料,【黑豆桑】厚黑紅麴優惠組(紅麴醬油 550mlx3、厚黑金醬油 550mlx3),1814,售價已折
266,優惠,食品飲料,【Yorihada】韓式湯品海帶1+1 韓國樂天旗下自有品牌(韓式湯品優惠組!!),338,
267,優惠,食品飲料,【味榮】京風 有機釀造細味噌400g(4件優惠組),325,
268,優惠,食品飲料,【展康】有機糙米餅60g(6件優惠組),499,
269,優惠,食品飲料,【即期品】Spice Hunter 美國進口 級優薑黃粉3罐優惠組(56g x 3罐),307,售價已折
270,優惠,食品飲料,【田蜜園雙11獨家三入組合】冬蜜慶典特惠組(雙11購物節、節慶優惠、國產蜂蜜),1111,
271,優惠,食品飲料,【李錦記】頭道醬油 5+2超值組(MOMO獨家優惠組),490,
272,優惠,食品飲料,【全國農會】農好蓬萊麵_素香風味(低吸油率！好吃無負擔！15入/箱 三箱優惠組),1099,
273,優惠,食品飲料,【田蜜園雙11獨家三入組合】凍檸蜜慶典特惠組(雙11節慶優惠、一年一度特惠、國產蜂蜜),1111,
274,優惠,食品飲料,【天然無毒花東米-天禾玉】冠軍米-精選糙米3包優惠價(2公斤真空包裝),780,
275,優惠,食品飲料,【一之鄉】蜂蜜蛋糕10片裝8盒優惠組(天然蜂蜜不添加防腐劑/伴手禮/彌月禮盒),1971,
276,優惠,食品飲料,【享溫馨】花旗蔘雞精15入禮盒 買1再贈 1盒魚精 共30入(台灣養生國民品牌 母親節優惠 常溫保存 送禮首選),1662,售價已折
277,優惠,食品飲料,【Foodpro 優群】歐洲繽紛巧克力禮盒-聖誕老人款(超值優惠-出清促銷中),229,
278,優惠,食品飲料,【芝初】有機芝麻好康優惠組(芝麻粉180g*4 + 芝麻油105ml*2),777,
279,優惠,食品飲料,【超品起司烘焙工坊】航空公司指定 糕餅界的馬卡龍 原味/雙果/芝麻/紅茶冰糕(獨享2入優惠/綠豆糕),656,售價已折
280,優惠,食品飲料,【好麗友】雞米花脆餅X3入優惠組(韓式起司炸雞口味),199,
281,優惠,食品飲料,【彩花蜜】台灣養蜂協會驗證-荔枝蜂蜜3000g x2(超值優惠組),2150,
282,優惠,食品飲料,【超品起司烘焙工坊】玫瑰花果子(2入優惠/綠豆糕/綠豆冰糕),475,售價已折
283,優惠,食品飲料,【福壽】100%純芝麻油500g+好味香油500g(合購更優惠),299,
284,優惠,食品飲料,【BASSO】巴碩 初榨特級冷壓橄欖油1L x 12入(整箱優惠價),4980,
285,優惠,食品飲料,【elea creta】希臘克里特島 Extra Virgin 特級冷壓初榨橄欖油 5L 鐵桶裝 原裝進口(2件優惠),2850,
286,優惠,食品飲料,【超品起司烘焙工坊】糕餅界的馬卡龍 航空公司指定糕點(4入優惠/綠豆糕/綠豆冰糕),760,售價已折
287,優惠,食品飲料,【elea creta】希臘克里特島 Extra Virgin 特級冷壓初榨橄欖油 3L 鐵桶裝(2件優惠),1899,
288,優惠,食品飲料,【于記杏仁】杏仁千層酥200g優惠2盒組(純手工精製、滿滿的杏仁脆片、口感酥脆),540,
289,優惠,食品飲料,【展康】有機十穀米餅60g(6件優惠組),550,
290,優惠,食品飲料,欣泰古早味黑豆甕底蔭油優惠組(6瓶),1080,
291,優惠,食品飲料,【熊媽媽買菜網】任選499-新品上市優惠  新光 萬用滷包35g 10入,142,
292,優惠,食品飲料,【情人蜂蜜】優質黃金蜂蜜375g(MOMO獨家優惠),249,
293,優惠,食品飲料,【即期品】Chainoi 榴槤堅果餅乾 3件超優惠(保存期限2020.06.30),105,
294,優惠,食品飲料,【樂活兒生技】樂齡紫蘇油5贈1/共6入(團購優惠限量組),3416,
295,優惠,食品飲料,【豆油伯】紅麴醬油3入優惠組(紅麴醬油500mlx3瓶),898,售價已折
296,優惠,食品飲料,【超品起司烘焙工坊】雪藏乳酪(4入優惠組),520,
297,優惠,食品飲料,【elea creta】希臘克里特島 Extra Virgin 特級冷壓初榨橄欖油 3L 鐵桶裝(4件優惠),3599,
298,優惠,食品飲料,【田蜜園雙11獨家四入組合】早安蜂蜜慶典特惠組(雙11節慶優惠、大檔優惠、國產蜂蜜),1111,
299,優惠,食品飲料,【BASSO 巴碩】義大利純天然葵花油 整箱特價1公升x12瓶(原箱包裝優惠價),2990,
300,優惠,食品飲料,【熊媽媽買菜網】任選499-降價優惠 歐特OTER 有機黑棗乾200g,171,
301,優惠,食品飲料,【土耳其Balparmak】松樹蜜露126g*4盒共72片(app限定優惠),599,
302,優惠,食品飲料,【Ghirardelli】美國原裝進口 無糖可可粉3入優惠組(227g x 3),840,
303,優惠,食品飲料,【一之鄉】蜂蜜蛋糕精選優惠組合(美食甜點/下午茶組合),499,
304,優惠,食品飲料,【馬來西亞黃福永肉骨茶】黃福永肉骨茶包55克/3包優惠(馬來西亞美食 直落玻璃原店生產),499,
305,優惠,食品飲料,【西班牙美洛莉】晶藏特級冷壓初榨橄欖油(500mlX8罐優惠組),2630,售價已折
306,優惠,食品飲料,【Tartine唐緹】優惠組合-蜂蜜芋頭蛋糕捲(2入組合),810,
307,優惠,食品飲料,【Oro Bailen 皇嘉】王室御用特級冷壓初榨橄欖油買四送四(買四送四 優惠直逼團購！),5388,
308,優惠,食品飲料,【上上水】遠紅外線小水分子天然礦泉水(520ml+1500ml  優惠組),1296,
309,優惠,食品飲料,【Tommy’s 烘焙】母親節特惠(蛋白霜粉2入優惠組合包),261,
310,優惠,食品飲料,【QUAKER 桂格】全家人優惠組(大燕麥片1100g*6罐+全家人高鈣奶粉 2000g*2罐+穀添樂濃郁花生脆穀300g*1盒),2007,
311,優惠,食品飲料,【亞尼克果子工房】草莓起司磚/生乳捲任3件(小週末限定優惠組),1365,
312,優惠,食品飲料,【elea creta】希臘克里特島 Extra Virgin 特級冷壓初榨橄欖油 5L 鐵桶裝 原裝進口(4件優惠),5399,
313,優惠,食品飲料,【食事良商】天然藜麥．印加麥(三色優惠組共5包),1080,
314,優惠,食品飲料,【味榮】佳釀黑豆壺底蔭油膏420ml(6件優惠組),680,
315,優惠,食品飲料,【超品起司烘焙工坊】糕餅界的馬卡龍 綠茶冰糕(2入優惠/綠豆糕/綠豆冰糕),475,售價已折
316,優惠,食品飲料,【超品起司烘焙工坊】糕餅界的馬卡龍 起司冰糕(2入優惠/綠豆糕/綠豆冰糕),475,售價已折
317,優惠,食品飲料,【Daily Boost 日卜力】新款Muesli帶著走-新口味麥片優惠組綜合莓果+巧克力+什錦果乾紫薯麥片,269,
318,優惠,食品飲料,【CJ COOKIT】馬鈴薯煎餅120g*1+泡菜煎餅210g*1(共兩入 超級優惠組),179,
319,優惠,食品飲料,【馬來西亞黃福永肉骨茶】黃福永肉骨茶包55克/2包優惠(馬來西亞美食 直落玻璃原店生產),320,
320,優惠,食品飲料,【田蜜園雙11獨家三入組合】荔枝蜜慶典特惠組(雙11優惠、特惠組合、國產認證蜂蜜),1111,
321,優惠,食品飲料,【孫東寶】牛肉乾-110g- 五入優惠口味任選(原味/麻辣/黑胡椒/高粱原味/高粱辣味),645,
322,優惠,食品飲料,【茗山茶賞】清新茶包系列 蜜香紅茶 & 茶花綠茶 & 甘純青茶(限時優惠 超值 3g*90包),688,售價已折
323,優惠,食品飲料,【味榮】京風 有機釀造粗味噌400g(4件優惠組),325,
324,優惠,食品飲料,【主廚精選ChefOil】極品葵花油1000mlx4瓶優惠組(贈泰山第一道冷壓橄欖油500mlx1瓶),999,
325,優惠,食品飲料,【中元限定優惠】全國農會_農好蓬萊麵_素香風味(低吸油率！好吃無負擔！15入/箱 六箱優惠組),2215,
326,優惠,食品飲料,【Bio Botanic】韓國之光-頂級紫蘇油(180MLX5瓶優惠組),1950,售價已折
327,優惠,食品飲料,【味榮】佳釀黑豆壺底蔭油露420ml(6件優惠組),799,
328,優惠,食品飲料,【金蘭食品】甘露醬油油膏組-甘露醬油500ml+甘露油膏500ml(非基改黃豆/自然/清爽/無負擔/雙11組合/優惠),169,
329,優惠,食品飲料,【自然時記x3入優惠組】義大利原裝進口-葵花油(1L*3瓶),750,
330,優惠,食品飲料,【日本Nittou-買1送1】日式涼拌小黃瓜醃漬粉－昆布(10gX4袋; 兩入組合優惠),240,
331,優惠,食品飲料,【Funbodhi 方菩提】小資分享包 嚴選金萱高山茶包 冬茶(50包/袋 元宵優惠),930,售價已折
332,優惠,食品飲料,【于記杏仁】杏仁牛軋糖210g優惠3罐組(杏福香濃不膩、口感Q彈不硬),615,
333,優惠,食品飲料,【巧克力雲莊】100%可可粉*12罐優惠組↘贈巧克力薄片12入口味任選(無糖、頂級可可豆、完美比例薄片巧克力),3420,售價已折
334,優惠,食品飲料,【Vannucci 瓦諾奇】60%黑巧克力45g+牛奶巧克力片45g(2入組超優惠),318,
335,優惠,食品飲料,【韓國KD】男茶340mlx3瓶優惠組(枳椇子茶),207,
336,優惠,食品飲料,【田蜜園雙11獨家三入組合】龍眼蜜慶典特惠組(雙11優惠、特惠組合、國產蜂蜜),1111,
337,優惠,食品飲料,【Tommy’s 烘焙】母親節特惠(棉花糖粉2入優惠組合包),355,
338,優惠,食品飲料,【Tommy’s 烘焙】母親節特惠(棉花糖粉2入優惠組合包),355,
339,優惠,食品飲料,【梅問屋】梅山濃縮酸梅湯(510g*7瓶一次購足超優惠),1333,
340,優惠,食品飲料,【五桔國際】堅果隨手包手提禮盒 20入（3盒/組）(堅果禮盒超值組 限時優惠),1380,
341,優惠,食品飲料,【亞典果子工場】8吋提拉米蘇-2盒(高3.5cn/兩盒限時優惠價),熱銷一空,
342,優惠,食品飲料,【茗山茶賞】香純茶包系列組 生薑紅茶 & 玄米綠茶 & 焙香烏龍(限時優惠 超值 3g*90包),688,售價已折
343,優惠,食品飲料,【惠鑽銓】台灣甘韻優採高冷雪泉茶4斤優惠組,3360,
344,優惠,食品飲料,【于記杏仁】杏仁千層酥200g優惠6盒組(純手工精製、滿滿的杏仁脆片、口感酥脆),1560,
345,優惠,食品飲料,【于記杏仁】杏仁丁香魚150g優惠4袋組(鮮脆口感、營養滿點),780,
346,優惠,食品飲料,【得意的一天】優惠組(100%純芥花油1L*3瓶+100%義大利橄欖油1L*2瓶),879,
347,優惠,食品飲料,【Oro Bailen 皇嘉】王室御用特級冷壓初榨橄欖油買三送二(優惠直逼團購！),3988,
348,優惠,食品飲料,【田蜜園雙11獨家四入組合】黃金蜂蜜慶典特惠組(雙11購物節、必買優惠、國產蜂蜜),1111,
349,優惠,食品飲料,【Tartine唐緹】台灣愛文芒果長蛋糕(2入優惠組-芒果季限定),1150,
350,優惠,食品飲料,【Tartine唐緹】台灣愛文芒果蛋糕捲(2入優惠組-芒果季限定),980,
351,優惠,食品飲料,【福壽】100%芥花油2L+葵花精華調合油1L(合購更優惠),259,
352,優惠,食品飲料,【梅問屋】梅山濃縮梅果醋(510g*7瓶一次購足超優惠),1333,
353,優惠,食品飲料,【福壽】青果多酚精華調合油2L+葵花精華調合油1L(合購更優惠),259,
354,優惠,食品飲料,【味味屋肉干】豪華海陸大包超值優惠組(原味魷魚絲180g+豬肉絲200g+招牌豬肉鬆250g),600,售價已折
355,優惠,食品飲料,【福壽】花生油260ml+芝麻油260ml((合購更優惠)福壽伯油品、100%在地油品),790,
356,優惠,食品飲料,【福壽】生態牧草雞-滴雞精60mlx10入x2盒(常溫禮盒裝/合購最優惠),3564,
357,優惠,食品飲料,【彩花蜜】特級蜂王乳膠囊 500mg 120粒 x2(優惠組),3999,
358,優惠,食品飲料,【仙品】燕山甘栗  3件優惠,135,
359,優惠,食品飲料,【無藏茗茶】馬卡龍冷泡茶隨身瓶+日月潭小葉種紅茶茶葉3g*10包/罐(隨身瓶六色可選-優惠免運),585,售價已折
360,優惠,食品飲料,【Tartine唐緹】台灣愛文芒果長蛋糕(6入優惠組-芒果季限定),3300,
361,優惠,食品飲料,【惠鑽銓】清境級果香回甘優採高山冬茶150g*20盒共5斤(買4斤送1斤優惠組),2700,
362,優惠,食品飲料,【Tartine唐緹】台灣愛文芒果蛋糕捲(6入優惠組-芒果季限定),2760,
363,優惠,食品飲料,【MR.FISH 魚鮮森 優惠中】虱目魚精二盒組(15包入/盒組),4500,
364,優惠,食品飲料,【歐香尼KOTANYI】限量香料優惠組(3入組),385,
365,優惠,彩妝保養,【OLAY 歐蕾】高效透白光塑淡斑精華光感小白瓶優惠組2入(淡斑精華30mlx2+面膜精華液18mlx6),1199,售價已折
366,優惠,彩妝保養,【JeogSeoul 漢城淨雪】漢方草本積雪草淨痘淡痕乳霜4入超值優惠CICA Balm(小明星大跟班推薦)口罩痘痘,2699,售價已折
367,優惠,彩妝保養,【OLAY 歐蕾】OLAY多元修護日霜2入優惠組(日霜50gx2 +晚霜14gx3),899,售價已折
368,優惠,彩妝保養,【OLAY 歐蕾】高效透白光塑淡斑精華光感小白瓶優惠組(淡斑精華30ml+面膜精華液18ml*2),699,售價已折
369,優惠,彩妝保養,【北的快適工房】母親節優惠 EYE KIRARA活力眼霜3入暢銷團購組(#眼袋#細紋#眼尾紋#黑眼圈),3380,
370,優惠,彩妝保養,【北的快適工房】夏季保養優惠價 EYE KIRARA活力眼霜單入(眼霜#眼袋#眼尾紋#黑眼圈),1036,
